"","X","FID","ct2010","boro_code","cdeligibil","boro_name","ntacode","boro_ct201","shape_area","ctlabel","puma","ntaname","JOIN_FIELD","TRACT_ID","TOTAL_POP","PPL_POV","POV_RATE","FAM_P_RATE","UNEMP_RATE","EMPLOYED","MED_INCOME","TRACT_AREA","CRASH_AREA","CRASH_POP","NUM_CRASH","NUM_DEVS","NUM_UNITS","PERC_CAR","PERC_PUB","PERC_BIKE","PERC_WALK","POP_PH","BIKE_LANES","DIS_2_BIKE","DIS_2_CP","LANE_AREA","Z_TOTAL_POP","Z_PPL_POV","Z_POV_RATE","Z_FAM_P_RATE","Z_UNEMP_RATE","Z_EMPLOYED","Z_MED_INCOME","Z_NUM_DEVS","Z_NUM_UNITS","Z_PERC_CAR","Z_PERC_PUB","Z_PERC_BIKE","Z_PERC_WALK","Z_POP_PH","Z_BIKE_LANES","Z_DIS_2_BIKE","Z_DIS_2_CP","Z_LANE_AREA","POP_DENS","Z_POP_DENS","NUM_BIKERS"
"822",835,834,9800,2,"E","Bronx","BX59",2009800,5559622.22819,98,3709,"Westchester-Unionport",36005009800,36005009800,4922,1035,7.5999999046,20.7999992371,12.3000001907,55.2999992371,54974,0.1994248044,95.2740059369,0.0038602194,19,0,0,38.6138613861,57.3357335734,0.4500450045,2.8802880288,0,1.0694048299,0.1048929958,6.7691460858,5.3624464269,0.698638829273907,0.393878303845008,-0.721835353996298,0.3166897287201,0.266070098639804,0.0350988915335892,0.0566204154782762,-0.363296595291551,-0.262768299613823,0.298824494445775,0.225706616089913,-0.196728014669185,-0.583068536523109,-0.226507784551325,0.832552252264911,-0.676812141268324,-0.649724878389245,0.114496270244856,24680.9819611386,-0.710141382359148,2215.121512149
"823",836,835,13300,2,"E","Bronx","BX35",2013300,1734820.33381,133,3705,"Morrisania-Melrose",36005013300,36005013300,7067,1736,8,25.2999992371,15.3000001907,46.7999992371,27742,0.0622283658,353.53652172,0.0031130607,22,2,1965,16.991643454,66.2156784719,0,3.6609629924,66.5487477006,0.2738513906,0.1519720394,4.2841045762,4.4007485506,1.82121789504005,1.37913012447999,-0.687237874280201,0.663636238747955,0.762884721641855,-0.66966155429589,-1.06175759216577,2.3228097273759,5.45751918197153,-0.841435533955909,0.715665039158191,-0.485843769850008,-0.470077996186834,2.65660732868375,-0.227343198486677,-0.509688807007695,-1.37129569333189,-0.0350530571800677,113565.572695788,2.2961577869082,0
"824",837,836,9600,4,"E","Queens","QN55",4009600,2222233.8495,96,4113,"South Ozone Park",36081009600,36081009600,4043,398,9.8000001907,8.3999996185,8.6000003815,56.5999984741,66172,0.0797119899,263.448447729,0.0051941628,21,0,0,43.1440045898,53.4136546185,0.975329891,1.4343086632,0,0,0.7700475434,9.9030095539,0,0.2386169184075,-0.501421852709179,-0.531549236195158,-0.639340625062124,-0.346667904798649,0.142885719986071,0.516505731635666,-0.363296595291551,-0.262768299613823,0.53772418708304,0.0093026133785117,0.140722984957499,-0.792351525541777,-0.226507784551325,-0.592188385171217,1.68438378144435,0.260241578050303,-0.719393744757023,50720.0987589447,0.170566674579496,3943.258749313
"825",838,837,4500,4,"I","Queens","QN70",4004500,2375492.13624,45,4101,"Astoria",36081004500,36081004500,3314,300,9.1000003815,4.6999998093,6.3000001907,58.2999992371,70932,0.0852093965,281.659077453,0.0072420036,24,0,0,13.8620245003,71.3733075435,1.4184397163,6.9632495164,0,0.7212730724,0.0848335226,2.0784182842,8.4647128405,-0.142902959887847,-0.6391603383329,-0.592094794755214,-0.924607740818939,-0.727559147364297,0.283837872414582,0.711991899246773,-0.363296595291551,-0.262768299613823,-1.00647777930922,1.00024155799663,0.425383475549951,0.00787653814499922,-0.226507784551325,0.36874523716223,-0.748020173300133,-2.0117513352509,0.5969158191283,38892.4242645,-0.229474859201819,4700.7092198182
"826",839,838,5300,4,"E","Queens","QN70",4005300,2111785.65327,53,4101,"Astoria",36081005300,36081005300,4369,573,13.1000003815,9.5,9.6999998093,69.4000015259,53228,0.0757501901,369.63603589,0.0064087892,28,0,0,12.1090909091,75.2363636364,0.4363636364,6.2909090909,0,1.0095885455,0.0764810523,2.4442727718,13.3278681376,0.409228002528602,-0.255460271238248,-0.246120080109218,-0.554531448753071,-0.164502637790339,1.20417229144551,-0.0150852249942012,-0.363296595291551,-0.262768299613823,-1.09891973474436,1.21338892469046,-0.205517133603041,-0.0894342653382419,-0.226507784551325,0.75286055013085,-0.77767015297493,-1.905519741232,1.35316330783273,57676.4229136898,0.405846956062667,1906.4727274316
"827",840,839,113200,3,"E","Brooklyn","BK85",3113200,2109759.95235,1132,4007,"East New York (Pennsylvania Ave)",36047113200,36047113200,2011,214,10.6000003815,8.3000001907,7.8000001907,63.9000015259,53587,0.0756775278,158.56754766,0.0059671805,12,0,0,24.6653919694,64.913957935,0,7.6481835564,0,0.2501384609,0.1012543713,9.0648397785,3.3053201928,-0.824823949488448,-0.760032886941472,-0.462354276762965,-0.647050503391011,-0.479151835863272,0.748150826497028,-0.000341625378153456,-0.363296595291551,-0.262768299613823,-0.4367560173774,0.643841514482621,-0.485843769850008,0.107010071155238,-0.226507784551325,-0.258935326773039,-0.689728696322608,0.0168658253478779,-0.20539821254368,26573.2782037312,-0.646139190583335,0
"828",841,840,48000,3,"E","Brooklyn","BK42",3048000,1643797.87843,480,4015,"Flatbush",36047048000,36047048000,3416,1349,39.5,31.8999996185,5.1999998093,53.5999984741,41042,0.0589633714,271.354904141,0.0046838407,16,0,0,36.076475478,45.3034081463,3.8237738986,11.6375727348,0,0,0.140552015,10.5115630468,0,-0.0895215777395271,0.83520365574142,2.03731300355702,1.17249114952779,-0.909724572293415,-0.105853260894921,-0.515546241487678,-0.363296595291551,-0.262768299613823,0.165013997450422,-0.438187052113153,1.97060673461162,0.684412011651007,-0.226507784551325,-0.592188385171217,-0.550228130008423,0.436944638386195,-0.719393744757023,57934.2720555494,0.414568058950825,13062.0116376176
"829",842,841,48200,3,"E","Brooklyn","BK42",3048200,2121452.7246,482,4015,"Flatbush",36047048200,36047048200,5976,2282,38.5,31.8999996185,10,50.0999984741,30728,0.07609695,670.197688658,0.0085341365,51,0,0,29.0987535954,52.3489932886,2.9721955897,11.1697027804,0,0.4995704769,0.1427466325,10.3024267131,6.5649211557,1.25024644480655,2.1465302586693,1.95081932489552,1.17249114952779,-0.114821143909284,-0.396048738589413,-0.939126983660148,-0.363296595291551,-0.262768299613823,-0.202960156589555,-0.0494409703105824,1.42353987816075,0.616695123804388,-0.226507784551325,0.0733765531967281,-0.54243757680299,0.376218620668159,0.301487727093421,78531.399747296,1.11121443327961,17761.8408440472
"830",843,842,48400,3,"E","Brooklyn","BK41",3048400,2251812.24718,484,4014,"Kensington-Ocean Parkway",36047048400,36047048400,5509,1513,27.5,18.2000007629,5.5,63.2999992371,36939,0.0807729732,383.791741098,0.0056271556,31,0,0,32.0788530466,48.9247311828,0.2240143369,15.8154121864,0,0.4399220052,0.0972685916,10.2344997679,5.4464010428,1.00584345006865,1.06570479494846,0.999388859619031,0.116231862786447,-0.86004307841236,0.69840284054957,-0.684050389745739,-0.363296595291551,-0.262768299613823,-0.0458029077108265,-0.238377509974655,-0.341933553012628,1.28908919368545,-0.226507784551325,-0.00609157637951067,-0.703877598724957,0.35649496574522,0.12755167636717,68203.5064669379,0.761899251284639,1234.0949819821
"831",844,843,24800,5,"I","Staten Island","SI11",5024800,17585994.725,248,3901,"Charleston-Richmond Valley-Tottenville",36085024800,36085024800,4860,357,7.4000000954,7.9000000954,7.1999998093,52.7000007629,81702,0.6308151846,7.9262518122,0.0010288066,5,0,0,72.1400394477,23.2741617357,0,1.3313609468,0,0,0.7038286487,23.4803543006,0,0.666191322477869,-0.55904713751094,-0.739134073225604,-0.677890200518821,-0.578514823625381,-0.180474765387959,1.15429988772821,-0.363296595291551,-0.262768299613823,2.06684666815472,-1.65366923765502,-0.485843769850008,-0.807251603864747,-0.226507784551325,-0.592188385171217,1.44931693158766,4.20263677579108,-0.719393744757023,7704.31676130581,-1.2843346600168,0
"832",845,844,117400,3,"E","Brooklyn","BK83",3117400,2295155.54258,1174,4008,"Cypress Hills-City Line",36047117400,36047117400,3956,1194,30.2999992371,25,6.9000000954,55.7999992371,49472,0.0823277062,315.811058165,0.0065722952,26,0,0,25.2466627974,66.6279744631,1.0446894951,6.6163668021,0,0.3830629143,0.2292828825,8.2176783362,4.6529040116,0.193085739516286,0.617351969295739,1.2415710938852,0.640506530231763,-0.628196238546032,0.076555388347088,-0.169338595907503,-0.363296595291551,-0.262768299613823,-0.406102367833874,0.738413816993496,0.185280649453061,-0.0423293313263741,-0.226507784551325,-0.0818434854301552,-0.235247253284792,-0.229120798999009,0.00415850866445134,48051.8671368011,0.0803204075633172,4132.7916426156
"833",846,845,117601,3,"E","Brooklyn","BK83",3117601,1639988.15602,1176.01,4008,"Cypress Hills-City Line",36047117601,36047117601,3116,728,23.3999996185,21.7999992371,8.8000001907,53.5999984741,43000,0.0588267159,33.9981583166,0.0006418485,2,0,0,24.0242844753,68.5169124024,0.6938421509,3.4692107546,0,0,0.2990092834,8.1923818928,0,-0.246525642881645,-0.0376085847925672,0.644764744109546,0.393788953170734,-0.313546961529255,-0.105853260894921,-0.435134074222437,-0.363296595291551,-0.262768299613823,-0.470565187728316,0.842637555382864,-0.0401090201517917,-0.497831145666357,-0.226507784551325,-0.592188385171217,0.0122707019100608,-0.236466018468694,-0.719393744757023,52969.1306463022,0.246634558098285,2162.0121422044
"834",847,846,21001,2,"E","Bronx","BX46",2021001,2077421.72904,210.01,3709,"Parkchester",36005021001,36005021001,9094,1377,4.8000001907,15.1000003815,13.5,61.7000007629,49240,0.074517549,107.357261526,0.0008797009,8,0,0,19.8753296572,69.8633421242,0,4.0517861424,0,0,0.6218252132,6.9162533012,0,2.88204202851697,0.874557508776769,-0.964017629502654,-0.122775762416164,0.464795916259775,0.565742177255019,-0.178866493152414,-0.363296595291551,-0.262768299613823,-0.689362692849223,0.916927946911851,-0.485843769850008,-0.413512433112044,-0.226507784551325,-0.592188385171217,1.15821739953204,-0.607009988963834,-0.719393744757023,122038.367096588,2.58272888498008,0
"835",848,847,23800,2,"E","Bronx","BX37",2023800,3654703.11763,238,3704,"Van Nest-Morris Park-Westchester Square",36005023800,36005023800,2628,828,12,25.8999996185,17.1000003815,53.7000007629,51917,0.1310949601,137.30504956,0.0068493151,18,0,0,41.5650406504,47.0528455285,0.6097560976,6.7073170732,0,0,0.4873157503,6.9184847391,0,-0.501918922179491,0.102940890333679,-0.341263159634205,0.70989580282398,1.06097352704049,-0.0975617717609618,-0.0689260581324704,-0.363296595291551,-0.262768299613823,0.45445662072887,-0.34166037420728,-0.0941271795734556,-0.029165696325284,-0.226507784551325,-0.592188385171217,0.680729578826727,-0.606362055938258,-0.719393744757023,20046.5372428913,-0.866889894011473,1602.4390244928
"836",849,848,22200,2,"E","Bronx","BX46",2022200,2370424.54758,222,3709,"Parkchester",36005022200,36005022200,2965,736,9.5,19.2999992371,15.1999998093,63.2000007629,35994,0.085027621,211.695914643,0.0060708263,18,0,0,35.19510329,55.9296097934,0,4.8201989288,0,0,0.7048540199,6.8525746438,0,-0.325551022336512,-0.0263646267824675,-0.557497356287953,0.201040892044148,0.746324171046754,0.690111667695515,-0.722860143609709,-0.363296595291551,-0.262768299613823,0.118534331059245,0.148122554728903,-0.485843769850008,-0.302296651916421,-0.226507784551325,-0.592188385171217,1.45295684099735,-0.625500086830234,-0.719393744757023,34871.0215001782,-0.365488758683693,0
"837",850,849,18901,5,"I","Staten Island","SI07",5018901,11706731.4208,189.01,3903,"Westerleigh",36085018901,36085018901,5442,409,7.5,4.9000000954,9,50.5,75795,0.419915363,19.0514582343,0.0014700478,8,0,0,75.8871701547,19.9727024568,0,2.5477707006,0,0,0.9519520517,14.906216242,0,0.970779208853579,-0.485961410445292,-0.730484713610951,-0.909187873870724,-0.280426018243301,-0.362883414621677,0.91170812468644,-0.363296595291551,-0.262768299613823,2.26445374897345,-1.83583002813326,-0.485843769850008,-0.631195240127431,-0.226507784551325,-0.592188385171217,2.33011669399944,1.7130011852087,-0.719393744757023,12959.7544636632,-1.10658261246674,0
"838",851,850,3600,3,"I","Brooklyn","BK31",3003600,1348886.76182,36,4013,"Bay Ridge",36047003600,36047003600,4512,327,7.3000001907,3.9000000954,10.5,58.2000007629,70081,0.0483848484,124.005762109,0.0013297872,6,0,0,27.0872865275,67.1252371917,0,3.2732447818,0,0.7300589053,0.0491744758,10.7593435451,15.0885851568,0.484066606913012,-0.601211980048814,-0.747783432848906,-0.986287098321359,-0.0320187067422759,0.275546699560527,0.677042586507897,-0.363296595291551,-0.262768299613823,-0.309036022773832,0.765850705976516,-0.485843769850008,-0.526194167649397,-0.226507784551325,0.380450377083399,-0.874604282535772,0.508891595970016,1.62696452180655,93252.3331002108,1.60911321802876,0
"839",852,851,6800,3,"E","Brooklyn","BK31",3006800,1996655.82352,68,4013,"Bay Ridge",36047006800,36047006800,5213,1713,32.9000015259,29,11.6999998093,48.7999992371,37012,0.0716204592,279.249815162,0.0038365624,20,0,0,36.2649294245,53.6373507058,0,7.76330076,0,1.176137134,0.0494012468,10.6518152323,16.4218038638,0.850932772461762,1.34680374520096,1.46645485637183,0.948903428034301,0.166707110877695,-0.503835567041895,-0.681052387595401,-0.363296595291551,-0.262768299613823,0.174952224095963,0.0216452330042899,-0.485843769850008,0.1236714931852,-0.226507784551325,0.974748964610675,-0.873799280506512,0.477669062263128,1.83428738884798,72786.4643459309,0.916906349258856,0
"840",853,852,144700,4,"E","Queens","QN46",4144700,4401154.89491,1447,4104,"Bayside-Bayside Hills",36081144700,36081144700,3338,446,13.3999996185,12.3999996185,8,58.2000007629,77093,0.1578703405,120.351928942,0.0056920312,19,0,0,63.4271099744,26.0869565217,0.831202046,5.7544757033,0,0,0.7524194351,10.2860219335,0,-0.130342634676478,-0.433958104648581,-0.220172042505445,-0.330943727259586,-0.446030892577318,0.275546699560527,0.965015067030813,-0.363296595291551,-0.262768299613823,1.60736534945348,-1.49847092127852,0.0481330654314406,-0.167074642121733,-0.226507784551325,-0.592188385171217,1.62180671932656,0.371455235372904,-0.719393744757023,21143.9336193742,-0.829773203843811,2774.552429548
"841",854,853,5700,4,"E","Queens","QN70",4005700,2406263.31668,57,4101,"Astoria",36081005700,36081005700,4566,845,18.5,21,10,69.1999969482,59559,0.0863131651,324.400107049,0.0061322821,28,0,0,16.1361954108,71.7616580311,0.814211695,8.3271650629,0,0.841337552,0.1082409208,2.7359282433,9.7474997118,0.512327338638593,0.126834301105141,0.220945751665539,0.332109632429225,-0.114821143909284,1.1875893131693,0.244919591633092,-0.363296595291551,-0.262768299613823,-0.886548075745032,1.02166912254541,0.0372182055595714,0.205282067664507,-0.226507784551325,0.528704065115847,-0.664927524545683,-1.82083299638699,0.796396257382479,52900.3888886471,0.244309539923319,3717.69059937
"842",855,854,5900,4,"I","Queens","QN70",4005900,2047587.0321,59,4101,"Astoria",36081005900,36081005900,3754,494,13.1999998093,9.8999996185,6.9000000954,71.0999984741,65021,0.0734473723,490.146875152,0.0095897709,36,0,0,12.6107127794,80.5567271194,0.2952340784,4.5128637706,0,1.1248038411,0.0548913919,2.6914407001,15.3144191071,0.0873696689872595,-0.366494356587983,-0.237470761734751,-0.523691788386172,-0.628196238546032,1.34512412757754,0.469235862114577,-0.363296595291551,-0.262768299613823,-1.0724664185364,1.50694445145066,-0.296180907962314,-0.346778628678193,-0.226507784551325,0.906358934564822,-0.854310113256593,-1.8337506529644,1.66208294746744,51111.4268957992,0.18380237092476,1108.3087303136
"843",856,855,54800,4,"I","Queens","QN34",4054800,2423672.42694,548,4105,"Queens Village",36081054800,36081054800,2442,131,5.4000000954,8.1999998093,6.9000000954,64,80764,0.0869376335,115.024985113,0.0040950041,10,0,0,59.84375,37.96875,0,0.3125,0,0,0.8235263807,11.9653286154,0,-0.599261442567604,-0.876688951296256,-0.912121430548602,-0.654760455241718,-0.628196238546032,0.756441999342791,1.11577761352249,-0.363296595291551,-0.262768299613823,1.41839481187894,-0.842882979867512,-0.485843769850008,-0.954715855024524,-0.226507784551325,-0.592188385171217,1.87422539500588,0.859068293873587,-0.719393744757023,28089.1013671312,-0.594870259948441,0
"844",857,856,47300,4,"I","Queens","QN29",4047300,1958959.65489,473,4107,"Elmhurst",36081047300,36081047300,3551,630,17.7000007629,15.3999996185,7,58.5,54554,0.0702682898,270.392235927,0.0053506055,19,0,0,13.2450331126,75.1103752759,0.4415011038,8.940397351,0,0,0.6556589458,5.6386015174,0,-0.0188697484255739,-0.175347070416288,0.151750874722367,-0.0996460539076821,-0.611635766911335,0.300420534394304,0.0393716359831786,-0.363296595291551,-0.262768299613823,-1.03901517299712,1.20643741101091,-0.202216746414613,0.294037888991924,-0.226507784551325,-0.592188385171217,1.27832192524493,-0.977996242226816,-0.719393744757023,50534.8857942463,0.164302308874392,1567.7704195938
"845",858,857,30000,2,"E","Bronx","BX10",2030000,4490156.71346,300,3703,"Pelham Bay-Country Club-City Island",36005030000,36005030000,5751,841,5.8000001907,9.3999996185,7.1999998093,59.9000015259,47851,0.1610628542,55.8788060991,0.0015649452,9,0,0,53.7751964469,40.5193030407,0,1.4007516228,0,0,0.1512574407,8.5292670157,0,1.13249339594996,0.121212322100091,-0.877523950841155,-0.562241400611489,-0.578514823625381,0.416498851989038,-0.235910671054059,-0.363296595291551,-0.262768299613823,1.09836616964876,-0.702154072193269,-0.485843769850008,-0.79720838441861,-0.226507784551325,-0.592188385171217,-0.51222552203566,-0.138646134280066,-0.719393744757023,35706.5570988745,-0.337228854964803,0
"846",859,858,15500,4,"I","Queens","QN70",4015500,1587954.99375,155,4101,"Astoria",36081015500,36081015500,2428,309,12.6999998093,8.6999998093,6.9000000954,70.5999984741,69625,0.0569602755,263.341422703,0.0061779242,15,0,0,16.8806161746,73.4916559692,1.8613607189,5.648267009,0,0.1477740552,0.1610196414,2.9573065913,2.5943353299,-0.606588298940903,-0.626510885571538,-0.2807176010655,-0.616210843016401,-0.628196238546032,1.30366763076404,0.658315340198933,-0.363296595291551,-0.262768299613823,-0.847290621031599,1.11712321278487,0.709922663568305,-0.182446696199179,-0.226507784551325,-0.39531280006482,-0.477571217148603,-1.75655231762975,-0.315960282686828,42626.1983230752,-0.103189281940891,4519.3838254892
"847",860,859,15700,4,"E","Queens","QN70",4015700,1383061.29156,157,4101,"Astoria",36081015700,36081015700,1586,424,26.7000007629,23.2999992371,7.9000000954,64.3000030518,45811,0.0496106959,745.806914098,0.0233291299,37,0,0,12.1137206428,68.4796044499,3.5846724351,12.1137206428,0,0.2505321908,0.0988748871,2.9748965555,5.0499632457,-1.04724637510645,-0.464878989176355,0.930193982675859,0.509437789846686,-0.462591364212015,0.781316150464764,-0.319690457173105,-0.363296595291551,-0.262768299613823,-1.09867558308994,0.840579057747604,1.81700431820119,0.75332700433479,-0.226507784551325,-0.258410770521731,-0.698175497763674,-1.75144479537969,0.0659034109574321,31968.9125747579,-0.463645341050824,5685.2904820686
"848",861,860,15900,4,"E","Queens","QN70",4015900,1826098.45083,159,4101,"Astoria",36081015900,36081015900,4242,781,18.3999996185,16.8999996185,12.6999998093,60,47472,0.0655025308,335.86488524,0.0051862329,22,0,0,12.5566636446,76.8359020852,0.4533091568,7.8875793291,0,0.295460006,0.0863232399,3.0884306613,4.5106655,0.342762948285105,0.0368826370243431,0.212296350802051,0.0160027827682696,0.332311985211712,0.4247900248348,-0.251475641122254,-0.363296595291551,-0.262768299613823,-1.07531673057079,1.301644802961,-0.194631073590396,0.141658880163865,-0.226507784551325,-0.198554594191719,-0.742731906945424,-1.71847838539039,-0.0179603649110442,64760.8565377752,0.645460220215493,1922.9374431456
